OVX,GZL,VIX,VSTOXX,CIG,ELP,VER,NDX1,VWS,SGRE,AA4,PLUG,ORA,FSLR,SPWR,CSIQ,BLX,INE,CEN,GCLP
18.85,14.82,16.66,27.77,1.9877591155153,1.23628521991279,0.866954835662147,2.08789027873271,1.67987455819018,3.39398755526916,4.90980201971254,2.02944151820389,1.62011752431371,2.92706026369788,3.21798533212906,2.53150570177791,0.719074276803031,0.657237918951072,0.355387156415054,0.987324582288994
18.88,14.85,15.77,28.49,1.78124960227228,0.967561820536839,1.48337798380741,1.67563580664011,2.46007228238977,2.91183530206784,6.99267250142055,2.5150997117424,0.982588673848379,1.53985013233322,1.21782386456784,2.35282295740913,0.504554126555027,0.663873208675265,0.860529948670878,1.62300934613173
17.55,14.35,14.13,26.13,1.13600115409073,0.827973851127104,1.98370673429728,4.21218699334954,2.36950038774394,1.66844591004771,3.19849591344615,3.01989147333852,0.497651326887485,1.71946448634807,1.91432549421869,3.98961237301774,0.719825675021685,1.53969421661843,0.547799764284918,1.03354836376021
17.19,13.53,12.9,24.39,1.941986209331,2.56729439727257,1.96988587281654,2.50340543985357,1.4710578937684,2.88067772549518,2.60473158390634,3.86638271077444,1.34980512203884,1.07949204721106,1.63189072945019,4.80678756915222,0.942945577300436,1.70109554794412,1.10423388144729,1.86518426470324
17.86,12.55,12.42,23.14,1.41988491810347,1.5116723075565,1.00663916948249,3.38295286976185,2.39700705999074,1.81555474201053,2.43657449551414,8.97779768633434,0.852471163911573,1.78989772956686,1.42753742443027,6.19088428961575,0.695935634397453,0.795954812168769,0.597306596010913,1.49358375619002
19.52,13.46,12.32,22.76,1.52790573213954,1.08734104453036,0.234507364721623,3.41564953773762,1.47950457246067,1.55950098442065,1.63112771686525,1.45448403707611,0.98411237017495,1.19892462467722,1.41286776672344,2.53281098349127,0.636719339546462,0.370962244037246,1.14940968411178,2.19630756011209
19.38,13.43,12.21,21.72,1.21213772942536,0.847978961829179,1.11289400017135,2.23517186938564,1.08457397637923,1.88793878110014,1.89836022953181,2.7829345618852,0.911286450918456,1.09449052388846,1.35818862156365,2.59071703568591,0.804130058640141,0.746330369800267,0.988240250938727,1.82084503385261
17.96,13.51,11.78,22.23,1.48259903828671,1.88156216561931,0.681201899753444,1.63304656527903,5.93449596205622,0.855118346173712,1.43502942080314,1.41784275219768,1.18431823973648,1.54850907064428,1.46498233505454,3.34307761712691,1.24848542871316,1.10243074160066,0.543036916064413,1.60196262421129
17.25,13.84,11.76,21.3,0.879513870348188,0.88327861929176,0.381847980934619,1.36137836111292,2.54634340249345,1.17464311339929,1.28241760844909,1.27406014433743,0.818732731042353,0.908294993106513,1.72624132040131,2.16737801587715,0.508287961476061,0.471122609184803,1.22434537494785,2.67233781391533
16.51,13.46,11.47,22.8,1.46143943225536,1.57059582150822,0.389792851135776,3.11952337719967,2.29882603434941,1.30176986684135,0.980559764862566,1.92813302262164,0.770938140202927,1.13055077742621,1.79848856815141,2.01710332026447,1.38245793070346,0.726357277986538,0.622960491582317,1.17285255769373
16.92,13.55,11.7,21.71,1.31022022488025,1.23601777751064,0.303822524838851,1.2962085866039,1.88784590432179,1.57951840792927,3.33891153230168,2.36464057741204,0.689384425707757,1.17972765688573,0.984891153756097,2.43979237167336,1.13990771102661,0.435227804576198,0.999573057439048,1.58797344460037
16.68,13.24,11.63,20.99,1.72241403654022,1.07827252373436,0.724568593141037,2.05031599133289,2.82073616223436,0.69530979189335,1.826066661296,2.24340142673334,0.420888266418597,1.09847426384607,1.12852501124268,1.83863358343452,0.710347594043642,0.434636074104927,0.925905160420051,1.2687836350423
16.47,12.72,11.78,21.26,1.05982029334069,1.69557686652293,0.85706653762218,1.20893611916591,1.53550431483227,0.922393576759079,2.0261111221361,1.34594604515201,0.908600917291885,1.3006175884308,1.36708650117049,1.65383268467534,0.673690328015926,0.955623071239676,0.917482514860406,2.16497118703802
16.52,12.9,12.05,22.77,1.96845527734601,1.62443399076961,0.50508605755806,1.69869888795047,1.63751857735596,1.42236335209865,1.58319154945308,2.76742583735736,0.403168484621354,1.56305481923726,1.68252875625032,3.07101811896879,0.424647031414283,0.38697957262229,0.280385108041464,2.24788946934029
16.68,12.85,11.98,22.64,1.77941657052525,1.19098044492559,0.75780014533932,1.07321140508548,1.34862321640241,2.0119005482978,1.25965272002772,1.512263710813,0.889003670529714,0.623605231726325,0.88660257327479,1.54799706551811,1.30859180255829,0.398752597860907,1.29287090154968,2.37036880774486
18.95,14.01,12.64,20.95,1.38506163987381,1.11323152830358,1.51019938792698,2.10613047136577,2.17348095767023,1.7883043034018,1.69610654979061,1.57585184291107,0.686925710375652,2.21063794948777,1.85745543157251,3.53113228631556,0.460597828462153,0.338224294399274,0.779356435631082,2.15016265195504
18.52,13.27,12.09,20.05,1.25697942192052,1.04064585525631,0.626582608772217,1.27053413396879,1.00366490006516,1.04473760445397,1.94088516785883,3.08273485541633,0.726501450316403,1.57257425060251,1.76355846442399,1.75001573782084,0.87575026896701,0.651533584980376,1.6424736351978,3.06097223532562
20.49,15.89,12.88,21.21,1.91619112760307,1.22951508170991,0.68526537163005,1.73566325996274,3.48649638713913,1.78573148809075,1.92057956526866,1.94580138941185,0.863518225974061,1.91747106928305,1.48255661429667,2.99356037052086,0.834076589050044,0.53886911089478,0.856785709103614,2.50559005376996
19.53,17.86,13.31,20.59,2.12178901850595,1.18299224523728,1.18108137754073,1.61117418519117,1.71779407363772,1.60243080441154,1.71218779803385,1.45038596348838,0.863520448895602,2.03376248455108,1.78345004466857,2.86978427204478,0.54220970101848,0.958247970776205,0.426925966721117,1.4675815218456
20.17,16.5,14.12,21.63,1.33182762287013,2.57303880149361,0.881164057055726,2.66521016843589,1.07558560114468,2.48310088765718,2.0061053653712,3.07885353139074,0.855622958122279,2.05343966947962,2.12312622573998,4.34616618155645,1.30019127310245,1.14148602999773,0.462614116880078,1.23172433152315
18.93,16.58,12.73,22.13,1.8090971057016,1.59592895293313,0.81066105075796,1.13606453994255,1.59983539033753,1.97600015455351,2.42705651531624,2.49650618184835,0.545750668593337,2.05012319207347,1.56433051993332,3.23298110896032,0.830314141715622,1.4765670447404,0.579227980356975,2.85651023910158
19.18,17.14,12.65,21.3,2.22263202645275,1.17404887706643,0.419990421440055,1.28594908468687,1.54042245956894,2.51796384461759,1.18954731727324,2.68345538330713,0.89296267989304,1.38805168225824,1.18893556145773,3.56698932840833,0.955583970297239,0.488089219592675,0.610432005004273,2.25563401681459
18.98,15.5,12.03,21.48,2.09710987253365,1.20697498171566,0.572069693875788,0.706674999307919,1.24337089083162,1.40767702169198,0.746725802456477,4.04561513646207,0.810840174233424,0.830366055888331,1.47646831083898,1.79690146693978,0.646997244644604,0.903542013991735,0.0724811444540143,2.03197947210169
18.56,16.9,12.11,19.34,1.23639325230991,1.24747533714552,2.60769260647594,1.75764732228243,1.97915710603428,2.19626501779782,1.72985834355841,4.16870345174869,1.02316041323072,1.96294853364007,2.52181212525972,3.0345876118295,2.48936089350628,1.47411527608059,0.377869835742996,1.79428867201571
19.98,16.44,13.69,20.3,1.5141202186045,2.18001455131413,0.692367638640496,1.58524929989481,2.97266448197986,3.16443101915389,2.01318637057317,5.3004003789321,0.961486197702375,2.71803688796304,2.17960637405984,2.87367819114874,1.26550533404993,0.993390243740111,2.30490396761585,1.63138240201462
20.73,16.65,14.93,22.86,2.03769401269139,3.36466910433358,1.29457728571396,1.86631447282415,2.00720906590998,2.38157978854041,1.58504038800315,8.31847532845294,1.70442026819163,2.24490054486491,2.12272014695163,2.755933695359,1.15367116872137,0.446243468822032,1.09528489374019,2.41354997400079
19.8,17.21,13.27,20.42,2.02953206519858,1.98442579005858,1.50970448662389,4.24129811726446,2.10375877647131,2.92609645858165,2.99190928337124,4.02623222136297,0.855849214557238,1.77299172239775,1.79666006338078,2.39445861280953,0.803455640176016,0.492130965326207,0.693751331535156,1.11284958369533
20.07,17.99,15.64,22.39,1.50086123954586,0.935113884138125,0.674319285230412,2.70197197963803,2.13235273503652,2.74111745813867,1.8356916725537,3.29048058589563,1.38580769579282,1.25332053727039,1.75087028678888,2.52544944681777,1.34196435125429,1.11928405970828,0.60708869341767,1.3039540423227
19.42,17.84,14.85,22.35,1.79639558393741,1.66965954697434,1.21989203428766,1.64013047373102,2.38781987356162,3.00099013212704,1.43414894430984,2.42531541504121,0.630287183637973,1.05356786713019,1.30877455654088,1.70474479846745,0.461823851470513,1.41620274332999,0.73997488177932,1.27590896664894
19.86,17.17,15.98,23.85,1.75067433433818,1.7903589484436,0.471860359681271,2.5548779092198,2.4832213695535,2.26306622806996,3.22299234143915,5.61540428250453,1.38218897418839,1.67108585736514,1.40732021501711,2.93123872041001,0.699317867407726,0.140940013563484,0.440832239319482,2.27872156787741
21.52,18.83,16.31,22.55,2.40111874151096,1.18941920747831,0.393179384520535,0.926310296653239,1.27243095875405,1.31692378294224,1.79171575333422,3.59469729009621,1.17366572229175,2.34156470944018,2.58157692610353,2.73773481848114,0.518615558137675,1.27136131285454,0.621211434802638,1.93283669543036
24.62,17.6,15.46,24.84,1.30104436054739,3.51764300600801,1.2016942138017,1.75550423022504,1.77133654040635,1.50694147936757,1.11076662245753,4.41497409255459,0.940061481450245,2.52444744719304,2.76786119390209,4.74109304802263,0.588042743301135,0.68716645091846,0.881321656071581,1.70549218569157
25.09,17.56,17.2,26.53,2.53367852926064,2.35693222415719,2.71787838067967,2.52115061704093,2.74711755320121,3.16450149743941,1.54070444399505,2.76437515156696,1.37914769589403,1.06008312974397,1.88144631124935,3.09094028466176,0.460720072909003,1.2052524599902,1.47176184167321,0.958666411384722
27.72,17.86,18.76,26.08,2.29253683497999,3.66376841963342,1.02575390073737,3.19517823035355,3.69444205516767,2.11372226179282,3.13947935411621,3.41100320028696,2.40106036592964,3.14392741063224,3.24276813610075,5.02031795760925,1.48414859752333,1.29672231419944,0.533783175556791,1.76827955607397
30.03,18.11,21.24,29.19,2.90262856584128,2.23718686487392,2.04923633016461,3.93151988205843,2.30307286818368,1.73427249548921,7.06707683886671,4.72359372932924,1.70050345344361,2.29134334698709,5.70077324352026,4.90096247455342,0.883752339099703,0.760441039351212,1.47853386993316,1.59504597224499
37.23,17.98,22.79,29.62,3.14557017235298,1.90019590403922,1.4698286357558,2.8342455315182,3.03247193170607,3.39055158299137,3.67804787901698,4.80330975503169,2.29064095955452,3.96328746699842,4.64756578453125,5.16875565276544,0.684724725741112,0.563205167833989,0.722307932127827,2.54327461066211
36.36,20.04,26.25,36.69,3.96453281004106,4.1826152813358,1.6879230081536,6.28357126839041,4.78031223948836,5.85089672865758,2.83375907304639,3.92407866586515,2.32137512759921,3.45350223941856,4.34665059961702,4.30379427492129,1.71589293275684,0.714505424632871,0.760954521286583,3.30932519235209
34.09,19.68,25.2,40.29,2.48857845360947,1.99470544025201,2.56634818564022,5.94193179531629,6.53147444397324,6.0401227188131,4.58589477265239,3.1672122232467,3.01313224524184,4.07359812989932,5.0171934086221,5.64291627137127,1.21302443944499,1.24736359025727,0.992093474536788,3.33638016775986
31.16,18.08,21.99,32.37,2.19411012133583,2.60536683057164,1.53778729620364,2.60325045760095,3.45474234515118,2.79738999700913,2.29638766756227,2.13890158357716,0.799997467842794,3.39162237560261,2.6932526120893,5.51237342088086,1.0769082738357,1.26043323087534,0.865695024482373,1.93294937932285
29.36,17.27,18.57,32.19,1.95622155417715,1.78088453204759,1.43035383280151,3.10439193674447,3.22734899451062,1.94995894180638,1.9781028248667,2.71204892919911,0.914969472228463,2.28560428612032,2.91957798232248,2.90087900365961,0.827310279964415,1.81927962791187,0.603976054821178,1.37599691048686
27.14,17.01,16.08,28.31,3.50169641827301,2.45541895840752,3.45481459983131,3.39799909236314,3.93657373018216,3.08041274932604,1.70570314760484,1.95209463267038,1.03810443710179,1.51445827816956,1.81851130246575,3.82722335460192,0.760831703396314,0.622447690455451,1.93426613028994,2.512477699754
30.68,16.58,17.87,27.48,2.40934618333642,3.44416707131638,1.38077848478839,2.99502519898395,2.28129832592266,2.05592216579629,1.55991503616887,2.06553713491997,1.29182104357891,2.46721916925421,4.12864725587884,4.49029558513153,1.29484597384617,0.930103650095279,1.04764568904324,2.11698692467957
31.78,16.91,16.53,26.41,4.34216439123846,3.15730909214044,1.04627897293442,2.48230744342958,2.46722604566412,2.94631373359592,2.0006069964142,2.1275292309543,1.57043280308322,1.93469901235631,2.08583804291788,2.39527679802723,1.59090381922191,0.699736612090753,0.799603528497013,2.12938028860584
31.27,16.24,16.11,27.01,3.77424880581428,3.32859857883552,1.59630575188354,1.31062792129967,1.42007519016929,1.4146537897252,0.902630441382806,1.64833904552157,0.834074595450533,2.25250152854392,1.51864926921573,2.57436033956773,1.44347088772964,1.82333897111188,0.262200907281801,1.01522965078433
30.11,16.3,14.39,26.02,3.36122757435682,1.81660424716321,0.709304119243103,1.15651467401356,1.42993825649096,2.08352300233471,1.06299330818625,2.52256156216883,1.12797359660934,3.20480120408639,3.00296052473597,3.26382480096654,0.889380625829755,0.839883748949347,0.403448784763813,1.92460416389862
28.93,16.75,15.15,26.47,2.94504202102889,2.09667070852028,2.6561336509281,1.88378802045268,1.5829370672187,2.75727339792158,1.13704622662024,2.71152029033449,1.86821734775671,3.10926427850171,4.65478437032064,3.9308964847929,1.00747252669925,1.14303315947866,1.28778630154745,1.53118550523681
30.45,18.08,14.52,26.36,1.262309858612,2.51416504432087,1.32678362980282,2.76550800278031,2.67341289648935,3.90044599638025,2.89425824042673,2.91968602273588,1.32986548614798,2.2666720194278,1.94022424589693,2.55715717334844,0.772319697456669,0.351571754022939,1.01581412267041,1.65223459186975
30.52,21.54,14.03,25.46,1.17943879711502,2.2914412762447,0.907943525705792,1.64081839378813,2.09460356769324,3.96462600937884,2.03822728023278,2.87096962644353,1.04636503240173,2.41703872353305,4.37206968571034,4.06056176971009,0.586022579189679,0.833832766782338,0.296001516118801,1.13075610720699
31.84,21.1,14.73,26.67,1.24522917249916,1.86587225078969,1.02046266738422,1.77126851353211,3.42432894123803,2.02595120955485,1.49321499818098,7.15054750385526,2.52738594587025,2.00906517024496,2.76242392039017,4.12684814802154,0.768521446251863,0.526706025518627,0.625059695217732,1.6718956057003
33.13,20.1,14.89,28.78,1.41258489364594,1.76929711684424,1.00271730248717,3.55226091598724,2.27736896053104,3.71273393950502,2.50013182355064,3.92623935664166,1.16999941233501,1.59218963566655,3.60794711016727,2.66395696317932,0.801718726595119,1.2617631796201,1.02603558176672,1.49347189983994
30.34,23.18,13.67,25.77,2.98611258098951,2.62611979425599,0.553371928015768,2.53696861754827,4.00136299934258,4.21905372827055,1.41115029870436,3.2381819548232,2.09001577543807,1.94039438124896,2.35636906334617,3.96868408712645,1.15073591020103,1.07104894550649,0.697793098582972,1.32181673324519
29.47,21.38,13.12,26.21,1.38215199638164,1.06477442006247,0.499382021581841,1.41407665568678,4.4335537666734,3.01473851387631,1.24575927889717,3.40601368341192,0.582230529318854,3.73777240918145,2.13108928319307,3.23909862358422,1.61197738151799,1.53653601735242,1.15386138565367,1.7449777225519
30.79,21.43,12.92,22.69,1.3728209886771,0.722464933355922,0.569389723848284,1.24821580561158,2.55892933258749,1.64500018776142,1.04738115088107,2.81777175553952,3.35809038304787,1.87542099799662,2.48502335143516,3.46081219569504,1.09001893690258,0.585684100537709,0.851694353210408,8.00531248143829
30.71,21.29,13.02,25.72,2.62767776516897,2.64183557959367,0.534138143588037,2.09156870065019,2.81015045732119,2.21034255817889,4.61263238024723,4.28388214490077,2.3332317695667,2.47245400628617,2.19870388962885,8.82235545121691,1.37662129066165,0.819926843049109,0.637480521566229,2.92014672157307
33.12,20.98,13.79,25,3.56605143140263,2.25636384425002,0.859453931196662,3.26622872743682,2.15780954715366,4.00139471829263,3.2998214909498,4.51942912070818,1.1640058936342,2.51303803055642,4.59849112574333,4.45559405787401,1.19001070792098,0.810014970751881,0.396980510841707,1.83676899109392
32.99,23.36,13.31,24.41,3.40685796237232,2.59238548901972,1.65457650827666,1.41373808490912,1.47047487112656,2.6571868283765,1.01602941574987,6.25654136858996,1.57005472246178,3.78236147548643,2.30763759616183,4.09894189779964,2.58893639192419,1.19189326486924,0.514269003814233,3.12092776444044
34.39,23.37,13.99,24.19,1.412533847746,1.81296541403646,1.47901138770498,3.38287869264939,1.96434485044504,2.80168577852183,3.18430407697795,2.03850999698275,1.15155536901373,2.86074628428813,4.13855408596253,2.55542430653533,1.088748805173,1.28500344476466,0.347320472402143,3.67723642064786
33.17,23.97,13.86,23.77,1.13310471949797,2.32522235171023,1.35991523322602,1.54562664776625,1.3063163400603,1.26599589379683,4.15840981628368,4.36013846014743,0.692001359959437,1.57188445659777,2.6298417555667,2.88837543557305,0.528548108401502,0.925482150389914,0.559980711693121,3.69397296956607
33.14,24.26,13.96,24.55,2.03088689737392,2.33351840178926,0.575850839189315,2.2820420826832,2.11470748323174,2.35941917047796,2.63834720867676,3.51172265040617,2.04528072655732,1.89526364731756,2.11911169812797,2.53207735089687,0.721838244201416,0.908212136636912,0.568185672473635,2.36478078308973
33.64,21.5,13.58,24.96,1.70308862729887,1.90285160765734,0.713199192193735,1.08020774328197,1.30639196216901,2.72880728150182,1.74856199539891,1.90878388705629,1.46689299333935,2.69491289303664,3.66959023655448,2.74874704391466,0.961988359815122,0.784045592983513,1.59904858725416,1.88199490260534
34.92,21.23,12.9,23.48,2.26413936144542,3.0751596523778,0.439596998683603,1.27459731803564,1.31847712259855,1.87015017380076,2.02774144616917,2.23940909525726,0.672202369806201,1.51855692793604,1.88492605879342,2.6033321266232,0.681794580582819,0.924988582889948,0.793989721720776,1.50938025443503
36.28,20.64,12.62,24.02,1.67480040544296,1.60607514814978,0.830583826486306,1.41722757792792,1.18529783266032,2.15094313537213,1.54513443015645,1.77449900040931,0.830240389725231,1.04994248642688,2.07088764662935,1.68500176148356,0.512457023662386,0.728800268884848,0.771204765361469,1.71579017717245
37.49,20.67,12.25,23.91,2.26213696285187,2.96944544886386,1.33431785404966,1.0896569281796,1.01939992948561,2.32697450273175,4.02178344208492,1.04704458289291,0.751431062132817,1.24787140498264,1.66614778782628,2.16762913132765,0.809774079516789,0.827869937157896,0.932570193552961,1.21658891727323
36.02,21.24,12.07,22.91,1.86696501659884,0.68126391753046,0.674312332161284,0.913867434550459,1.20251780080932,2.10925528926959,2.32994438752304,1.35235293547706,0.659498192098086,1.30496278606446,1.41626762672592,1.71590119252603,0.849296085544118,0.857246701157225,0.284404660899414,1.68602529957841
36.44,25.17,13.33,22.47,1.99473663484897,1.15087707262912,0.619155693013034,2.72677644961721,2.20114515200104,3.15635427307268,1.24255473199769,2.21640908995602,1.2389134713112,2.88411479412723,3.06827673313002,4.55169985237168,0.653945663847546,2.40746280187712,1.42294084635313,2.38994248405914
38.57,21.29,12.85,23.71,1.78049631007315,1.48298261199059,1.22818041228741,2.10341864996009,1.59843210338759,1.56823111546756,1.22280675180865,4.5499372118604,1.22960701624339,1.7903023501745,1.29370465538714,2.19242188332176,0.493518453211848,1.85140111165244,0.749602124981596,2.18281105951569
36.16,20.62,12.47,23.15,1.82322943693522,1.22945815961488,0.7331537316958,1.46875694811515,1.15004369164924,2.05434401304356,3.00170768063595,3.00119519475237,1.09277360463536,1.42170801813273,1.75542940544349,1.94931884125709,0.682215101581478,1.21955326441987,0.405929065002756,2.14148477212559
34.2,20.02,11.82,20.08,1.57171676324081,1.61798635919491,0.49418692372145,1.11733709720309,2.18178521125985,2.33162121612045,0.85470063677165,3.85900327344901,1.49515814919114,1.35524670374677,2.25331580729617,3.2398523926878,1.24678773258367,0.891071107780309,0.510897686627134,2.66470201400987
37.56,20.04,14.89,26.64,1.48933476624554,1.5770941808612,1.78849891545678,3.68814532186181,2.05124246172742,2.25898636758919,2.40342044895546,5.34226275151111,1.37670252120255,3.78808691457624,3.22037584278863,4.17095743312942,0.75129654245663,1.05902704221787,0.0678626097897891,5.47816671814334
44.95,19.11,20.08,25.77,1.54472952393554,1.65300276071314,0.992538753545728,3.72019379427008,3.36545833339798,2.41720622490522,2.46781426400655,3.68597194359761,1.71259794431202,2.27078367477644,2.45685106001946,3.33507219493723,1.07343122547211,1.67995508627758,0.785394102996115,2.59154294517903
49.77,19.66,21.08,33.02,2.33505769772081,3.24180008894557,1.61490292781492,2.2259808991626,2.22893037763968,1.87626618701244,3.11083301740167,4.04426798437268,1.39928344888454,1.66584616112664,2.45039305368204,2.50148965422067,0.735889514666138,0.801962291905596,0.27061748268257,2.2959938597031
57.55,20.95,20.42,36.68,3.19689902404199,3.6202360516892,1.94991979911003,3.37970818895364,2.15758510514893,3.53548334399053,3.38391829306314,5.43546096416644,2.01329338078892,2.37446596252703,2.74634509691372,3.4126224769996,0.302321349487529,1.33846736491893,0.960784418893974,2.31281097306363
55.77,22.08,23.57,32.1,3.24684782868574,2.57304830084078,1.49346163206078,4.5072837177292,3.55931540177955,5.42323646427602,5.14980641222219,7.1994520589203,2.36702071332053,3.22600055530002,3.51515143069851,4.72609065979233,0.88909327195488,0.793705974797145,0.577440937425421,2.19307972821291
56.75,20.9,19.44,33.75,3.89391762373445,3.33484108623568,2.16433729565385,2.04376465397409,2.82598431243756,4.71313757356486,3.02478316175311,4.11876796347832,1.96028326170554,2.72056188431435,2.41695870778545,5.0315188102593,0.689902086875336,1.06254733565511,0.721222385933224,3.63493329385501
57.45,19.28,16.81,27.73,3.42028757166417,3.3164814738589,1.40005356167075,1.29750906617263,1.7135911089158,1.57849236139582,3.2053563752837,5.17870275915544,2.09570049294931,2.64841016715383,1.97550015272096,5.23944537948857,0.147323528879589,0.970404025992258,0.150969990649457,3.73993202123266
54.84,18.68,16.49,28.96,2.97119914961285,1.01827404898629,1.08859456087244,2.62437728025488,3.12102835844024,1.91340673841675,3.12957544722041,4.64250845786253,0.792601797716694,1.95591398288306,1.08075253837843,2.08535160061365,0.455603044711358,1.22258682856435,0.58004973733008,3.02419461545706
54.82,20.26,15.25,28.15,2.15273039450629,2.24840289330487,1.16018245781494,1.60305779617958,1.57438114152414,1.66804539885929,3.71666888272173,2.95166853055892,1.62930870545159,1.40647666755666,2.52749499298319,2.69435610758994,0.597653905388241,1.07005433411999,1.15960282414376,4.58482121837245
53.97,19.76,14.8,26.89,1.63093143809693,1.5852801798865,0.589468571295435,1.27917166148489,1.68160098039681,2.02772678825256,2.3675085789523,3.06785880244111,0.740095262376668,1.57491187668911,1.45609504442464,2.73797928649841,0.912509324097452,0.517659324624914,1.30876322427808,2.46691108732163
53.63,20.15,15.06,30.37,2.24486796202344,1.52901125522669,1.50690400546699,1.87424062814556,2.41211747903163,2.55728098438787,1.77184930727092,3.19992053750598,1.01329349671894,1.31764753350488,2.5252234635771,2.51724093341342,0.618063795319177,0.568576810479289,1.08176149090637,2.5537916927693
51.17,19.48,15.92,31.86,1.87089200172168,1.65432596466385,1.56086042283991,0.781607542854188,1.59179539309782,1.52836539656114,0.6814787989499,2.58749763807955,0.639656918246736,1.41594751867986,1.22615565605273,1.38122852074516,0.448952878453128,0.293828979682057,0.696374807272138,2.13738325096829
57.67,21.26,19.92,35.36,1.93331823967993,1.90542608683295,3.10714123573747,3.71069942483769,2.24707869665474,3.47108369981969,3.7757088957374,3.90439036282724,1.78096322908213,2.78794067788714,2.41898628723443,3.12122322546002,0.320752333306121,0.726294380011724,1.13592926279349,2.66759633124826
53.25,20.35,19.31,33.25,1.42140116447999,2.4725232080849,3.03217681111871,1.99256939070255,2.7496229323512,2.55614894948431,2.3732762150411,3.04328619980168,1.73782401839288,1.76792670868056,1.51097167433682,2.73779530070198,0.471133088862335,0.713691467222536,0.852713121589394,1.5075374278576
50.07,18.44,17.55,34.06,1.54254806115912,1.55971436539952,0.991976123597642,1.86403044143821,1.31889495584171,3.75989143318296,3.20910862081968,2.18617830266501,1.09850186728603,2.58745241286783,1.95000580143535,2.43376562319465,0.455341267545797,1.29943506073149,0.408046500596237,2.42132008870186
53.13,17.65,19.6,35.13,1.9241469793587,2.1036210589098,2.73469291394397,1.69650092078799,2.27778054440359,2.94659985021342,2.8978476283091,3.16733389470907,1.47646192951641,2.49329583850744,2.70706094448463,3.70467416272696,1.67500252546774,0.298778615750971,0.664311105369992,1.21576680496869
53.78,17.63,20.56,33.63,1.82076971379094,1.73186708147228,1.41239613127424,0.972708310340646,1.22556045262504,1.53132723641877,1.21561196761853,3.73919197588201,1.48300230015735,3.45681401976519,3.78012891295648,4.12180604606194,0.827608547892703,2.03706660834487,1.61536661882506,1.19651436184373
53.17,18.52,21.48,34.75,2.21406724461389,2.14782694682563,1.20625633931396,1.03777464599844,2.56104728793993,1.42647464643617,1.84389078992733,4.38301883176558,0.895284203869074,2.37360142766383,2.25226612859143,3.15450866934114,2.0071758241954,0.916892720130363,1.98400666423746,0.926711943972097
57.77,21.83,22.39,33.63,2.52679107602066,2.38848475856973,1.4760241178625,1.2975732190992,5.18991133040142,2.89987341326424,3.95713447201958,4.63467098961318,1.42664193740171,3.20177516434739,4.67154096585974,3.29330709041592,1.0545735268807,1.18845545102074,1.13050874386016,2.56427978308782
56.44,22.66,20.95,33.72,1.81006452748497,1.66882552075366,0.863550737077133,1.22471635898369,1.97978828891943,2.18466403479117,3.16898990681689,3.77243694960089,0.935680608955269,2.02335760841779,2.49483688196082,2.51287423682722,0.73698360648669,0.854044368411973,1.03499719372927,3.43905091288695
57.99,23.43,19.89,31.33,2.34535408404777,2.84513452267517,2.11744919341413,1.93351400411162,1.45832168128922,1.61973869620648,1.46734678127918,3.60629294288875,0.873039119969823,2.40132396702351,2.62130538004717,5.69423704975649,0.878086525471266,0.417478456782327,0.892448968498154,1.52706137511432
55.09,22.34,18.85,30.15,1.99814682692238,1.78867204473336,1.32362088793026,1.89221430223555,1.28086429444801,2.92567898604751,1.12845819921885,2.42195495222364,1.15768721512097,2.8980759568862,2.46508017928241,3.37692576978126,1.35669419634056,1.43400130152723,0.568356982791641,3.22027313222542
56.4,21.25,16.4,26.19,2.80003005459104,3.41758913121098,2.85225208958996,1.11120818052548,1.35316769901853,2.43186309203717,1.59235130433893,5.30923659732392,1.04097417220664,2.45516679482255,2.0171977959555,3.13179957117408,0.531414802567488,0.528551872905423,0.685271073759459,2.48543858135507
57.62,20.62,16.66,26,1.8091787824891,1.55477116472501,1.51380872588605,2.56401477473795,1.07157752993651,2.44384221385784,2.52505411174873,2.43010137844999,1.91027388713498,2.39230837927786,1.9840483275894,3.74594087479666,0.748680562808034,1.75663237818583,1.10274446929699,1.88531132182047
56.65,20.04,15.52,24.02,2.21162125052762,1.52310232062962,1.29945251202325,3.63146717863863,2.81448240991265,4.77067342272525,5.43701614161848,4.68381267460394,2.14940301047661,2.80990899316747,1.68977489238191,3.28386121513883,0.859453689269266,1.25849115748309,0.426772993003117,1.27333287717133
54.23,20.16,17.22,25.57,2.16178225188987,2.58090882885066,1.31697265800366,2.56533782093645,3.46427079599169,2.4378049162352,2.10181002488193,5.72269701785351,0.420852824964926,2.12327492115907,2.1526166742353,3.48879988519157,1.54311133575419,1.31568784996284,0.699342869803055,1.85557442314845
55.18,19.31,20.44,24.75,2.22918974795315,1.59796354154228,1.710777944512,0.947193254481106,1.50208427334998,1.25792208012728,2.34015656906716,6.06177313170152,1.53104333532887,2.85636775967782,2.53234929843578,3.22305131473611,0.505204439571579,1.20695882072929,1.5299330947472,0.947352404249788
54.69,20.25,18.76,26.44,1.71265224392646,1.66899276453924,2.23541118662656,0.940656192040771,1.79509326791746,1.22395236377757,3.75446797203291,4.43991816163322,1.15383474936796,3.01300991765672,3.76495795269722,4.58280483631798,0.857341697316477,1.09411624105794,1.74421648221826,3.16943762411874
